lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
288,JJohnson,JChildress,JSmith,AHorford,ALaw,ATL,33,64,-20.3,95.18,2008
289,JPrzybilla,TOutlaw,MWebster,JJack,SRodriguez,POR,17,64,11.7,90.04,2008
290,MBlount,JWilliams,RDavis,DWade,UHaslem,MIA,16,64,-23.1,97.06,2008
291,SJackson,AHarrington,MPietrus,MEllis,KAzubuike,GSW,19,64,2.2,101.66,2008
292,SO'Neal,RDavis,DWade,UHaslem,CQuinn,MIA,10,64,13.2,91.89,2008
293,AParker,RNesterovic,CBosh,CDelfino,JCalderon,TOR,24,63,-10.6,88.67,2008
294,DFisher,KBryant,LOdom,PGasol,SVujacic,LAL,21,63,-10.2,97.8,2008
295,JSmith,BWallace,KHinrich,LDeng,CDuhon,CHI,10,63,-6.6,87.56,2008
296,AKirilenko,MOkur,CBoozer,DWilliams,RPrice,UTA,9,62,16.7,90.7,2008
297,BKnight,CMobley,CMaggette,CKaman,JPowell,LAC,11,62,-1.2,88.75,2008
298,ADaniels,AJamison,DStevenson,CButler,DSongaila,WAS,18,61,14.8,95.51,2008
299,AMiller,SDalembert,WGreen,KKorver,AIguodala,PHI,16,61,13.8,103.51,2008
300,JMcInnis,JRichardson,GWallace,MCarroll,EOkafor,CHA,22,61,-14.6,92.56,2008
301,MBibby,JJohnson,JChildress,JSmith,MWilliams,ATL,16,61,7.2,106.12,2008
302,MFinley,TDuncan,MGinobili,IUdoka,TParker,SAS,24,61,3.7,101.02,2008
303,MJaric,AJefferson,RMcCants,CSmith,CBrewer,MIN,23,61,-24.0,94.07,2008
304,RWallace,CBillups,TPrince,JMaxiell,AAfflalo,DET,26,61,36.1,91.89,2008
305,SO'Neal,JWilliams,RDavis,UHaslem,DWright,MIA,8,61,-10.1,92.89,2008
306,AParker,CBosh,KHumphries,JCalderon,JMoon,TOR,18,60,0.8,90.03,2008
307,EJones,DNowitzki,DDiop,JHoward,DHarris,DAL,12,60,41.2,92.09,2008
308,FElson,EWatson,NCollison,KDurant,JGreen,SEA,7,60,-17.4,96.75,2008
309,HTurkoglu,MEvans,KBogans,DHoward,JNelson,ORL,23,60,0.8,100.49,2008
310,JHayes,JMaxiell,AJohnson,RStuckey,AAfflalo,DET,14,60,-28.6,91.72,2008
311,MRedd,MWilliams,RIvey,ABogut,JYi,MIL,10,60,-24.1,95.27,2008
312,NMohammed,JRichardson,MCarroll,RFelton,JDudley,CHA,20,60,-8.0,94.15,2008
313,RAllen,JPosey,EHouse,TAllen,GDavis,BOS,18,60,34.8,93.65,2008
314,RAllen,JPosey,EHouse,TAllen,LPowe,BOS,15,60,22.2,91.88,2008
315,JCrawford,ZRandolph,FJones,NRobinson,DLee,NYK,15,59,3.2,100.67,2008
316,JPrzybilla,TOutlaw,SBlake,MWebster,LAldridge,POR,7,59,1.1,86.92,2008
317,MHarpring,MOkur,CBoozer,DWilliams,RBrewer,UTA,22,59,-6.8,97.83,2008
318,MMoore,JSalmons,BUdrih,FGarcia,SHawes,SAC,13,59,-7.5,95.99,2008
319,RLewis,KDooling,MEvans,KBogans,DHoward,ORL,21,59,9.5,94.14,2008
320,AMiller,SDalembert,AIguodala,LWilliams,RCarney,PHI,20,58,-7.7,95.89,2008
321,JFoster,JTinsley,MDunleavy,KRush,DGranger,IND,11,58,-11.5,103.32,2008
322,JPrzybilla,TOutlaw,SBlake,JJack,LAldridge,POR,9,58,-26.7,90.04,2008
323,AJamison,DStevenson,BHaywood,RMasonJr,DSongaila,WAS,15,57,11.8,90.56,2008
324,BBowen,TDuncan,MGinobili,TParker,MBonner,SAS,17,57,42.9,92.95,2008
325,LHughes,DGooden,BGordon,LDeng,JNoah,CHI,13,57,-24.4,97.98,2008
326,MRedd,BSimmons,MWilliams,ABogut,CVillanueva,MIL,17,57,-5.2,93.53,2008
327,STelfair,AJefferson,RMcCants,CSmith,CBrewer,MIN,18,57,16.6,93.18,2008
328,AJamison,RMasonJr,DSongaila,ABlatche,NYoung,WAS,22,56,29.4,92.83,2008
329,AJohnson,JJohnson,ZPachulia,JSmith,MWilliams,ATL,14,56,-14.9,97.27,2008
330,DNowitzki,JTerry,DDiop,JHoward,DHarris,DAL,20,56,31.9,102.02,2008
331,GHill,BSkinner,SMarion,BDiaw,LBarbosa,PHX,17,56,-10.2,99.5,2008
332,GHill,SO'Neal,GGiricek,BDiaw,LBarbosa,PHX,15,56,15.2,104.18,2008
333,JCrawford,ZRandolph,JJeffries,DLee,WChandler,NYK,6,56,3.6,93.99,2008
334,JCrawford,ZRandolph,NRobinson,DLee,RBalkman,NYK,14,56,-19.6,90.43,2008
335,JStackhouse,EDampier,DNowitzki,JHoward,DHarris,DAL,20,56,9.2,96.77,2008
336,LWright,AJohnson,JJohnson,JSmith,MWilliams,ATL,8,56,10.6,93.65,2008
337,MMiller,JCollins,HWarrick,RGay,MConley,MEM,10,56,-13.2,98.13,2008
338,TOutlaw,SBlake,JJones,LAldridge,BRoy,POR,22,56,-0.1,101.95,2008
339,AJefferson,RMcCants,RGomes,RFoye,CBrewer,MIN,19,55,-1.9,94.78,2008
340,DNowitzki,DDiop,THassell,JHoward,DHarris,DAL,7,55,5.6,89.62,2008
341,JSmith,BWallace,KHinrich,CDuhon,ANocioni,CHI,10,55,5.4,93.67,2008
342,MRedd,CBell,MWilliams,ABogut,CVillanueva,MIL,14,55,-4.0,102.54,2008
343,SMarbury,JCrawford,QRichardson,ECurry,DLee,NYK,15,55,-6.2,97.66,2008
344,JPrzybilla,SBlake,JJones,LAldridge,BRoy,POR,21,54,27.5,86.74,2008
345,JStackhouse,DNowitzki,JTerry,DDiop,JHoward,DAL,24,54,-15.9,94.76,2008
346,MMiller,PGasol,JNavarro,HWarrick,KLowry,MEM,18,54,28.7,104.92,2008
347,TLue,JJohnson,JChildress,MWilliams,AHorford,ATL,18,54,-9.4,93.52,2008
348,JRichardson,GWallace,EOkafor,RFelton,RHollins,CHA,16,53,-12.4,100.12,2008
349,MBlount,RDavis,DWade,UHaslem,CQuinn,MIA,6,53,-16.5,93.74,2008
350,MMiller,JNavarro,HWarrick,RGay,KLowry,MEM,16,53,0.8,102.19,2008
351,MWorldPeace,JSalmons,FGarcia,QDouby,SHawes,SAC,17,53,2.9,100.52,2008
352,RHorry,BBowen,TDuncan,MGinobili,TParker,SAS,17,53,-4.5,96.79,2008
353,SBlake,JJones,CFrye,LAldridge,BRoy,POR,14,53,12.6,86.2,2008
354,TOutlaw,MWebster,CFrye,JJack,BRoy,POR,35,53,-19.5,96.61,2008
355,AIverson,KMartin,ENajera,CAnthony,LKleiza,DEN,15,52,5.6,98.22,2008
356,BWells,RAlston,SBattier,Yao,LHead,HOU,12,52,-10.3,89.12,2008
357,JCollins,JNavarro,HWarrick,RGay,MConley,MEM,10,52,-18.6,94.9,2008
358,JStackhouse,JTerry,DDiop,JHoward,BBass,DAL,22,52,-1.8,94.89,2008
359,MJaric,RMcCants,CSmith,CBrewer,CRichard,MIN,15,52,-24.4,93.79,2008
360,MRedd,CBell,RIvey,ABogut,CVillanueva,MIL,19,52,-31.5,95.46,2008
361,RAllen,PPierce,BScalabrine,KPerkins,RRondo,BOS,5,52,19.1,92.55,2008
362,AIverson,MCamby,CAnthony,JSmith,LKleiza,DEN,22,51,7.3,105.8,2008
363,GHill,RBell,AStoudemire,BDiaw,LBarbosa,PHX,22,51,-5.7,100.82,2008
364,JMcInnis,NMohammed,JRichardson,EOkafor,RFelton,CHA,6,51,-16.6,89.0,2008
365,KThomas,MFinley,BBowen,TDuncan,TParker,SAS,14,51,-8.4,88.23,2008
366,MRedd,BSimmons,CBell,ABogut,JYi,MIL,12,51,-13.2,86.87,2008
367,MRuffin,DMason,MRedd,MWilliams,CVillanueva,MIL,8,51,-15.9,93.52,2008
368,STelfair,AJefferson,RMcCants,RGomes,CSmith,MIN,19,51,-22.4,99.87,2008
369,BBowen,TDuncan,FElson,MGinobili,TParker,SAS,16,50,5.0,95.85,2008
370,DFisher,KBryant,LOdom,CMihm,LWalton,LAL,6,50,23.7,97.15,2008
371,DNowitzki,JTerry,JHoward,DHarris,BBass,DAL,16,50,21.6,92.6,2008
372,GHill,SNash,AStoudemire,BDiaw,LBarbosa,PHX,22,50,-2.8,106.6,2008
373,GHill,SNash,RBell,BDiaw,LBarbosa,PHX,22,50,18.2,95.84,2008
374,MMadsen,MJaric,AJefferson,RMcCants,RGomes,MIN,5,50,-4.3,89.87,2008
375,SJackson,MBarnes,ABiedrins,MEllis,KAzubuike,GSW,18,50,17.9,101.43,2008
376,TMcGrady,SFrancis,SBattier,Yao,CHayes,HOU,4,50,-33.1,84.59,2008
377,TThomas,BKnight,CMobley,CMaggette,AThornton,LAC,19,50,9.5,99.92,2008
378,AIguodala,LWilliams,RCarney,TYoung,JSmith,PHI,16,49,33.9,94.28,2008
379,AMiller,REvans,WGreen,AIguodala,JSmith,PHI,21,49,-12.5,93.73,2008
380,AWilliams,TThomas,BKnight,CMobley,CMaggette,LAC,8,49,-18.3,96.0,2008
381,JJohnson,ZPachulia,JChildress,MWilliams,ALaw,ATL,18,49,6.2,92.51,2008
382,JSmith,DBrown,LJames,DWest,AVarejao,CLE,15,49,11.4,96.93,2008
383,RLewis,MEvans,BCook,DHoward,JNelson,ORL,19,49,-13.6,105.28,2008
384,TThomas,BKnight,CMobley,CKaman,AThornton,LAC,15,49,-14.8,96.6,2008
385,AMiller,SDalembert,REvans,AIguodala,TYoung,PHI,11,48,19.2,89.08,2008
386,BDavis,MPietrus,ABiedrins,MEllis,KAzubuike,GSW,11,48,-7.6,103.72,2008
387,BWells,MJames,Yao,LScola,LHead,HOU,12,48,2.2,90.66,2008
388,DStoudamire,MMiller,JNavarro,DMilicic,RGay,MEM,4,48,6.4,96.51,2008
389,JKidd,VCarter,RJefferson,AWright,SWilliams,NJN,16,48,-2.0,104.37,2008
390,JPrzybilla,TOutlaw,SBlake,MWebster,BRoy,POR,16,48,14.2,91.4,2008
391,MBlount,RDavis,EBarron,KPowell,CQuinn,MIA,7,48,9.2,87.84,2008
392,NMohammed,JRichardson,EOkafor,RFelton,JDudley,CHA,9,48,-21.2,93.99,2008
393,RNesterovic,CDelfino,JKapono,JCalderon,ABargnani,TOR,20,48,30.5,93.84,2008
394,SJackson,AHarrington,BDavis,MBarnes,KAzubuike,GSW,15,48,-12.5,95.12,2008
395,SNash,BSkinner,SMarion,AStoudemire,LBarbosa,PHX,17,48,21.1,99.85,2008
396,TThomas,BKnight,CMobley,JPowell,AThornton,LAC,13,48,2.1,89.01,2008
397,ADaniels,DStevenson,BHaywood,CButler,DSongaila,WAS,7,47,22.9,84.5,2008
398,AMourning,JWilliams,RDavis,DWade,UHaslem,MIA,13,47,-30.0,97.8,2008
399,BSimmons,CBell,MWilliams,ABogut,CVillanueva,MIL,17,47,-2.4,92.87,2008
400,BSimmons,CBell,MWilliams,ABogut,JYi,MIL,16,47,-27.1,97.87,2008
401,DNowitzki,JTerry,DGeorge,JHoward,BBass,DAL,15,47,8.6,96.1,2008
402,JFoster,MDunleavy,MDaniels,DGranger,TDiener,IND,17,47,-8.6,98.03,2008
403,KBryant,LOdom,TAriza,ABynum,JFarmar,LAL,16,47,32.6,99.3,2008
404,RDavis,DWade,UHaslem,DWright,DCook,MIA,11,47,-33.3,96.99,2008
405,RLaFrentz,TOutlaw,JJones,JJack,SRodriguez,POR,14,47,-11.9,97.44,2008
406,TLue,JJohnson,JSmith,MWilliams,AHorford,ATL,13,47,-24.4,93.09,2008
407,TMcGrady,RAlston,SBattier,Yao,CLandry,HOU,8,47,26.5,95.47,2008
408,TMurphy,MDunleavy,MDaniels,DGranger,TDiener,IND,20,47,-11.5,105.69,2008
409,BSimmons,CBell,DGadzuric,RIvey,CVillanueva,MIL,10,46,-5.4,100.43,2008
410,CMaggette,DDickau,QRoss,JPowell,AThornton,LAC,12,46,-30.6,97.91,2008
411,EJones,EDampier,DNowitzki,JTerry,DGeorge,DAL,5,46,6.3,84.64,2008
412,JJohnson,JChildress,MWilliams,AHorford,ALaw,ATL,23,46,-32.8,96.18,2008
413,JKidd,VCarter,RJefferson,BNachbar,SWilliams,NJN,19,46,-25.5,93.83,2008
414,KThomas,CWilcox,DWest,DWilkins,KDurant,SEA,6,46,-11.1,107.08,2008
415,SCassell,CMobley,CMaggette,CKaman,QRoss,LAC,9,46,30.3,95.56,2008
416,VCarter,RJefferson,BNachbar,MWilliams,JBoone,NJN,12,46,-5.1,92.98,2008
417,VCarter,RJefferson,DHarris,JBoone,SWilliams,NJN,8,46,14.1,97.76,2008
418,AHarrington,BDavis,MBarnes,ABiedrins,MEllis,GSW,11,45,14.3,103.77,2008
419,AKirilenko,MOkur,CBoozer,DWilliams,CMiles,UTA,12,45,-13.4,106.16,2008
420,BJackson,RBowen,RButler,JPargo,HArmstrong,NOH,11,45,-24.3,84.74,2008
421,JCrawford,ECurry,JJeffries,NRobinson,DLee,NYK,13,45,-2.3,92.75,2008
422,JSalmons,FGarcia,SWilliams,QDouby,SHawes,SAC,12,45,-8.8,99.93,2008
423,PStojakovic,TChandler,JPargo,CPaul,JWright,NOH,9,45,1.7,99.35,2008
424,SNash,BSkinner,RBell,AStoudemire,LBarbosa,PHX,14,45,7.2,104.26,2008
425,STelfair,AJefferson,KSnyder,RGomes,RFoye,MIN,4,45,-25.8,93.99,2008
426,TChandler,RButler,JPargo,DWest,CPaul,NOH,14,45,-9.1,92.92,2008
427,AIverson,KMartin,ENajera,CAnthony,JSmith,DEN,17,44,13.5,98.03,2008
428,DFisher,KBryant,LOdom,KBrown,RTuriaf,LAL,6,44,-13.1,91.58,2008
429,EJones,EDampier,DNowitzki,JHoward,JBarea,DAL,6,44,21.4,86.4,2008
430,JO'Neal,JTinsley,MDunleavy,DGranger,SWilliams,IND,11,44,-13.6,111.21,2008
431,JO'Neal,MDunleavy,MDaniels,DGranger,TDiener,IND,9,44,30.0,98.82,2008
432,MHarpring,CBoozer,DWilliams,RBrewer,PMillsap,UTA,30,44,-9.4,94.67,2008
433,SJackson,BDavis,MPietrus,ABiedrins,KAzubuike,GSW,14,44,-15.6,109.72,2008
434,WSzczerbiak,EWatson,CWilcox,NCollison,KDurant,SEA,21,44,-0.1,103.63,2008
435,ZIlgauskas,DBrown,LJames,AVarejao,DGibson,CLE,8,44,35.4,87.1,2008
436,ADaniels,AJamison,CButler,RMasonJr,ABlatche,WAS,16,43,-2.4,95.46,2008
437,AJohnson,JJohnson,JChildress,MWilliams,AHorford,ATL,17,43,-17.2,95.45,2008
438,AJohnson,MMoore,JSalmons,KMartin,SHawes,SAC,9,43,-10.9,102.99,2008
439,AMiller,REvans,AIguodala,LWilliams,TYoung,PHI,20,43,19.6,99.74,2008
440,BDavis,MBarnes,ABiedrins,MEllis,KAzubuike,GSW,15,43,-4.1,107.28,2008
441,CWilcox,NCollison,LRidnour,DWilkins,KDurant,SEA,18,43,-2.2,101.68,2008
442,DFisher,KBryant,KBrown,LWalton,RTuriaf,LAL,4,43,3.2,100.0,2008
443,DFisher,KBryant,LWalton,ABynum,RTuriaf,LAL,8,43,23.2,101.08,2008
444,DMason,MRedd,CBell,ABogut,CVillanueva,MIL,12,43,4.2,106.29,2008
445,KGarnett,RAllen,PPierce,KPerkins,TAllen,BOS,10,43,29.5,91.15,2008
446,RMcCants,RFoye,CSmith,CBrewer,CRichard,MIN,14,43,3.2,96.05,2008
447,SJackson,AHarrington,MBarnes,MEllis,KAzubuike,GSW,17,43,0.2,104.65,2008
448,WSzczerbiak,NCollison,LRidnour,DWilkins,JPetro,SEA,9,43,5.3,99.9,2008
449,AKirilenko,GGiricek,MOkur,CBoozer,DWilliams,UTA,12,42,17.4,97.89,2008
450,AMourning,AHardaway,JWilliams,RDavis,UHaslem,MIA,10,42,-8.4,97.36,2008
451,AParker,RNesterovic,CDelfino,JCalderon,ABargnani,TOR,17,42,1.1,95.96,2008
452,BGordon,CDuhon,ANocioni,TSefolosha,AGray,CHI,9,42,-9.3,99.74,2008
453,JStackhouse,DNowitzki,DDiop,JHoward,DHarris,DAL,20,42,11.5,100.01,2008
454,MJaric,AJefferson,KSnyder,RMcCants,RGomes,MIN,11,42,2.2,93.83,2008
455,MMoore,BMiller,MWorldPeace,BUdrih,FGarcia,SAC,13,42,8.3,95.75,2008
456,RMasonJr,DSongaila,OPecherov,NYoung,DMcGuire,WAS,7,42,-19.3,100.28,2008
457,BJackson,RButler,JPargo,HArmstrong,JWright,NOH,8,41,-7.9,87.94,2008
458,BMiller,MWorldPeace,JSalmons,KMartin,FGarcia,SAC,9,41,22.9,97.11,2008
459,JCollins,JNavarro,HWarrick,RGay,KLowry,MEM,14,41,7.4,103.64,2008
460,JKidd,JStackhouse,DNowitzki,JHoward,BBass,DAL,11,41,11.1,104.78,2008
461,JKidd,MAllen,RJefferson,JCollins,AWright,NJN,10,41,-19.3,89.23,2008
462,JKidd,VCarter,RJefferson,NKrstic,JBoone,NJN,4,41,29.0,97.51,2008
463,JPrzybilla,JJones,JJack,LAldridge,BRoy,POR,20,41,-5.2,91.94,2008
464,MBibby,JJohnson,ZPachulia,JChildress,AHorford,ATL,10,41,2.4,97.73,2008
465,MHarpring,CBoozer,KKorver,DWilliams,PMillsap,UTA,19,41,-32.0,99.14,2008
466,MHarpring,JHart,JCollins,CBoozer,RBrewer,UTA,19,41,-15.4,100.08,2008
467,NCollison,LRidnour,JPetro,KDurant,JGreen,SEA,12,41,-22.3,99.69,2008
468,PBrezec,AJohnson,WHerrmann,RStuckey,AAfflalo,DET,8,41,7.2,97.17,2008
469,RAllen,PPierce,JPosey,KPerkins,RRondo,BOS,15,41,-19.2,96.98,2008
470,TMcGrady,RAlston,SBattier,LScola,CLandry,HOU,17,41,-0.9,98.34,2008
471,TThomas,CMobley,CMaggette,DDickau,CKaman,LAC,14,41,11.0,105.53,2008
472,ZIlgauskas,DGooden,DBrown,SPavlovic,DGibson,CLE,5,41,-37.7,91.08,2008
473,ZPachulia,JChildress,JSmith,MWilliams,ALaw,ATL,14,41,-25.4,92.33,2008
474,ADaniels,AJamison,CButler,RMasonJr,DSongaila,WAS,15,40,40.2,99.1,2008
475,AFoyle,RLewis,KDooling,HTurkoglu,CArroyo,ORL,15,40,1.4,91.38,2008
476,AMiller,SDalembert,AIguodala,LWilliams,JSmith,PHI,27,40,-37.9,101.71,2008
477,BMiller,JSalmons,KMartin,BUdrih,FGarcia,SAC,7,40,20.5,102.65,2008
478,CDelfino,JKapono,KHumphries,JCalderon,ABargnani,TOR,21,40,-19.7,100.4,2008
479,DMason,MRedd,DGadzuric,MWilliams,CVillanueva,MIL,9,40,-8.8,95.44,2008
480,GHill,SO'Neal,SNash,AStoudemire,LBarbosa,PHX,9,40,-1.5,91.3,2008
481,JSmith,BWallace,LDeng,CDuhon,TSefolosha,CHI,5,40,4.0,88.95,2008
482,JSmith,DJones,DBrown,LJames,AVarejao,CLE,8,40,16.6,93.32,2008
483,LOdom,VRadmanovic,SVujacic,RTuriaf,JFarmar,LAL,13,40,27.7,94.87,2008
484,MBlount,JWilliams,SMarion,DWade,UHaslem,MIA,3,40,-0.1,100.44,2008
485,MMoore,MBibby,MWorldPeace,JSalmons,KMartin,SAC,5,40,-48.8,99.47,2008
486,PStojakovic,MPeterson,TChandler,JPargo,DWest,NOH,10,40,13.0,98.06,2008
487,RLewis,BCook,KBogans,DHoward,JNelson,ORL,16,40,6.1,100.16,2008
488,TMurphy,JTinsley,MDunleavy,KRush,DGranger,IND,6,40,12.8,103.57,2008
489,TOutlaw,SBlake,JJones,CFrye,JJack,POR,18,40,-10.6,91.66,2008
490,AFoyle,RLewis,HTurkoglu,KBogans,JNelson,ORL,19,39,-1.3,99.17,2008
491,AHarrington,BDavis,MPietrus,MEllis,KAzubuike,GSW,18,39,-1.0,105.17,2008
492,AMiller,SDalembert,REvans,KKorver,AIguodala,PHI,14,39,-35.2,90.21,2008
493,BBowen,TDuncan,MGinobili,IUdoka,TParker,SAS,14,39,10.2,93.69,2008
494,DFisher,KBryant,LOdom,ABynum,RTuriaf,LAL,10,39,-10.3,95.46,2008
495,DMartin,CDelfino,JKapono,KHumphries,ABargnani,TOR,5,39,25.1,86.41,2008
496,JCollins,JNavarro,RGay,KLowry,JCrittenton,MEM,7,39,20.3,96.69,2008
497,JHart,JCollins,CMiles,RPrice,PMillsap,UTA,10,39,35.5,102.48,2008
498,JO'Neal,JTinsley,MDunleavy,KRush,DGranger,IND,8,39,13.4,110.71,2008
499,JPrzybilla,TOutlaw,SBlake,JJones,JJack,POR,18,39,29.7,91.52,2008
500,MBlount,RDavis,CQuinn,DCook,SLasme,MIA,7,39,12.9,87.55,2008
501,MRedd,BSimmons,CBell,ABogut,CVillanueva,MIL,15,39,16.3,99.92,2008
502,NCollison,LRidnour,DWilkins,JPetro,KDurant,SEA,20,39,31.5,108.8,2008
503,RWallace,RHamilton,TPrince,RMurray,JMaxiell,DET,3,39,-5.3,92.99,2008
504,SDalembert,AIguodala,LWilliams,RCarney,TYoung,PHI,18,39,-0.2,103.47,2008
505,SO'Neal,GGiricek,RBell,BDiaw,LBarbosa,PHX,11,39,14.1,105.11,2008
506,SPollard,PPierce,JPosey,EHouse,TAllen,BOS,11,39,43.6,96.41,2008
507,STelfair,AJefferson,RGomes,CBrewer,CRichard,MIN,4,39,-41.9,91.55,2008
508,TMurphy,MDunleavy,DHarrison,DGranger,TDiener,IND,14,39,32.1,100.98,2008
509,AFoyle,KDooling,HTurkoglu,BCook,KBogans,ORL,11,38,22.7,84.6,2008
510,AHarrington,BDavis,MBarnes,MEllis,KAzubuike,GSW,24,38,12.6,109.32,2008
511,AIverson,MCamby,Nene,CAnthony,LKleiza,DEN,8,38,11.9,102.3,2008
512,AParker,RNesterovic,CBosh,TFord,JKapono,TOR,6,38,-20.3,93.54,2008
513,HTurkoglu,MEvans,BCook,DHoward,JNelson,ORL,19,38,18.6,102.28,2008
514,JCrawford,ECurry,ZRandolph,JJeffries,FJones,NYK,6,38,-11.1,92.72,2008
515,JCrawford,QRichardson,ECurry,ZRandolph,MCollins,NYK,6,38,-27.5,91.34,2008
516,JSmith,BWallace,BGordon,LDeng,CDuhon,CHI,11,38,1.3,91.19,2008
517,KBryant,LOdom,LWalton,ABynum,JFarmar,LAL,17,38,-7.1,101.67,2008
518,KGarnett,PPierce,JPosey,EHouse,TAllen,BOS,16,38,37.2,87.04,2008
519,KGarnett,PPierce,JPosey,KPerkins,RRondo,BOS,20,38,20.3,92.26,2008
520,LHughes,DGooden,BGordon,LDeng,ANocioni,CHI,9,38,-6.8,106.11,2008
521,NCollison,LRidnour,DWilkins,KDurant,JGreen,SEA,14,38,-18.7,95.55,2008
522,PStojakovic,BWells,TChandler,JPargo,CPaul,NOH,9,38,27.5,88.96,2008
523,PStojakovic,MPeterson,TChandler,JPargo,CPaul,NOH,6,38,9.6,98.53,2008
524,RDavis,EBarron,CQuinn,DCook,JAnthony,MIA,12,38,-19.5,98.22,2008
525,SJackson,BDavis,MBarnes,ABiedrins,KAzubuike,GSW,14,38,-8.8,100.9,2008
526,SNash,BSkinner,SMarion,BDiaw,LBarbosa,PHX,25,38,28.0,101.19,2008
527,SNash,GGiricek,RBell,AStoudemire,BDiaw,PHX,10,38,17.2,100.33,2008
528,TOutlaw,SBlake,MWebster,JJack,LAldridge,POR,20,38,-25.2,92.84,2008
529,ZIlgauskas,DBrown,LJames,DWest,AVarejao,CLE,6,38,-5.3,93.47,2008
530,ZIlgauskas,DJones,DBrown,AVarejao,DGibson,CLE,8,38,32.2,88.63,2008
531,AHarrington,BDavis,MPietrus,ABiedrins,MEllis,GSW,13,37,27.5,103.15,2008
532,AIverson,CAtkins,ENajera,JSmith,LKleiza,DEN,10,37,-0.3,107.74,2008
533,AIverson,MCamby,ACarter,ENajera,LKleiza,DEN,19,37,35.9,102.25,2008
534,AJamison,CButler,RMasonJr,ABlatche,NYoung,WAS,13,37,23.2,100.19,2008
535,AParker,CBosh,CDelfino,JKapono,JCalderon,TOR,17,37,11.3,111.37,2008
536,AParker,RNesterovic,CBosh,TFord,CDelfino,TOR,14,37,23.2,92.33,2008
537,AParker,RNesterovic,CDelfino,JCalderon,JMoon,TOR,10,37,-19.3,94.46,2008
538,AWalker,MJaric,AJefferson,RMcCants,CBrewer,MIN,11,37,-32.5,93.47,2008
539,BGordon,LDeng,CDuhon,ANocioni,JNoah,CHI,9,37,43.4,98.08,2008
540,EBoykins,JRichardson,EOkafor,RFelton,JDudley,CHA,12,37,0.0,105.6,2008
541,GHill,SNash,RBell,AStoudemire,LBarbosa,PHX,14,37,18.1,106.19,2008
542,JCrawford,ZRandolph,JJeffries,DLee,MCollins,NYK,6,37,-14.3,91.56,2008
543,JKidd,EDampier,JTerry,JHoward,BBass,DAL,13,37,-17.0,94.39,2008
544,JMcInnis,NMohammed,JRichardson,GWallace,RFelton,CHA,18,37,12.2,103.37,2008
545,JSmith,KHinrich,BGordon,LDeng,ANocioni,CHI,10,37,-13.2,99.02,2008
546,JStackhouse,DNowitzki,JTerry,DHarris,BBass,DAL,14,37,32.5,102.35,2008
547,KBryant,LOdom,PGasol,LWalton,JFarmar,LAL,12,37,26.3,104.04,2008
548,KDooling,HTurkoglu,BCook,KBogans,DHoward,ORL,16,37,-2.8,94.36,2008
549,KThomas,WSzczerbiak,EWatson,NCollison,KDurant,SEA,17,37,2.6,96.65,2008
550,MDoleac,STelfair,AJefferson,RMcCants,RGomes,MIN,3,37,0.4,88.34,2008
551,MMiller,PGasol,HWarrick,RGay,KLowry,MEM,12,37,27.4,93.57,2008
552,MMoore,JSalmons,KMartin,BUdrih,SHawes,SAC,11,37,1.2,101.79,2008
553,NMohammed,RMurray,JHayes,AJohnson,AAfflalo,DET,7,37,15.4,100.96,2008
554,SCassell,TThomas,CMobley,QRoss,JPowell,LAC,6,37,-7.5,87.79,2008
555,SJackson,MPietrus,ABiedrins,MEllis,KAzubuike,GSW,20,37,4.3,102.41,2008
556,STelfair,AJefferson,RMcCants,RGomes,CBrewer,MIN,13,37,1.3,102.65,2008
557,AHarrington,BDavis,MBarnes,ABiedrins,KAzubuike,GSW,7,36,18.6,100.7,2008
558,AKirilenko,CBoozer,DWilliams,CMiles,PMillsap,UTA,12,36,1.6,95.28,2008
559,AKirilenko,MOkur,KKorver,DWilliams,PMillsap,UTA,20,36,44.0,98.76,2008
560,AParker,CBosh,CDelfino,KHumphries,JCalderon,TOR,23,36,-22.0,97.89,2008
561,AParker,CBosh,JKapono,KHumphries,JCalderon,TOR,10,36,1.6,86.91,2008
562,AWalker,STelfair,AJefferson,RMcCants,CBrewer,MIN,14,36,-30.5,100.65,2008
563,BJackson,RButler,DWest,CPaul,HArmstrong,NOH,14,36,18.8,106.27,2008
564,BKnight,CMaggette,QRoss,JPowell,AThornton,LAC,8,36,-9.9,93.77,2008
565,BWells,SBattier,MJames,Yao,LHead,HOU,8,36,6.0,88.72,2008
566,DGooden,KHinrich,BGordon,LDeng,ANocioni,CHI,8,36,-11.9,94.52,2008
567,DStoudamire,BBowen,TDuncan,MGinobili,FOberto,SAS,8,36,-3.1,86.12,2008
568,HTurkoglu,MEvans,CArroyo,KBogans,DHoward,ORL,12,36,-10.4,100.04,2008
569,JCrawford,ECurry,NRobinson,DLee,RBalkman,NYK,12,36,28.9,91.14,2008
570,JJohnson,ZPachulia,JChildress,JSmith,ALaw,ATL,18,36,-16.3,98.51,2008
571,JKidd,DNowitzki,JTerry,JHoward,BBass,DAL,12,36,73.2,97.91,2008
572,JSmith,DJones,WSzczerbiak,DBrown,LJames,CLE,9,36,-19.0,90.4,2008
573,MFinley,TDuncan,JVaughn,MGinobili,IUdoka,SAS,12,36,19.9,89.7,2008
